id,movie1,movie2,movie3,movie4,movie5,movie6
4542,1213,2082,2076,2074,2716,2712
4543,67,595,916,1668,1647,2246
4544,987,1232,1793,2645,2673,3970
4545,414,373,576,762,997,1157
4546,948,987,1232,1793,2645,2673
4547,428,440,1786,1547,2928,3415
4548,2808,2737,3200,3381,4001,3997
4549,1154,2157,2666,3802,4173,4328
4550,1413,1597,1773,1899,2382,2175
4551,1213,2082,2076,2074,2716,2712
4552,596,1279,1247,1866,2273,2957
4553,1154,2157,2666,3802,4173,3675
4554,428,440,1786,1547,2928,3415
4555,1213,2082,2076,2074,2716,2712
4556,1213,2082,2076,2074,2716,2712
4557,3088,3100,2874,4516,4561,4608
4558,428,440,1786,1547,2928,3415
4559,375,572,713,1649,1907,2925
4560,3088,3100,2874,4516,4561,4608
4561,3088,3100,2874,4516,4608,4597
4562,285,619,1157,1087,1288,1684
4563,1213,2082,2076,2074,2716,2712
4564,454,448,780,1176,1858,1702
4565,948,987,1232,1793,2645,2673
4566,1154,2157,2666,3802,4173,3675
4567,209,1040,1496,2575,2429,3273
4568,209,1040,1496,2575,2429,3273
4569,324,1075,1069,1064,1187,1039
4570,1213,2082,2076,2074,2716,2712
4571,1213,2082,2076,2074,2716,2712
4572,94,707,864,1489,1256,2130
4573,687,982,3105,2998,4459,3626
4574,189,186,283,427,467,694
4575,358,679,1133,1826,2121,2842
4576,1213,2082,2076,2074,2716,2712
4577,2555,3668,3577,3144,4806,4423
4578,425,588,958,1340,2134,2032
4579,562,567,886,1552,1820,2707
4580,1213,2082,2076,2074,2716,2712
4581,881,1394,1863,2446,1944,1791
4582,1213,2082,2076,2074,2716,2712
4583,314,626,1220,1371,1390,1685
4584,726,2015,2267,1803,2761,2595
4585,1213,2082,2076,2074,2716,2712
4586,199,197,243,296,477,1214
4587,726,2015,2267,1803,2761,2595
4588,2555,3668,3577,3144,4806,4423
4589,2305,2967,2893,2568,2499,3361
4590,127,205,318,344,393,847
4591,1213,2082,2076,2074,2716,2712
4592,726,1044,1372,1878,2793,2792
4593,1382,1053,1674,2581,2520,2501
4594,357,400,861,2004,2020,1911
4595,1213,2082,2076,2074,2716,2712
4596,11,39,107,162,390,614
4597,3088,3100,2874,4516,4561,4608
4598,97,561,870,1000,1121,1725
4599,256,921,1359,1821,1853,1854
4600,2238,2724,2657,2499,3426,3416
4601,1213,2082,2076,2074,2716,2712
4602,1154,2157,2666,3802,4173,3675
4603,256,776,921,1693,1821,1854
4604,2,203,238,442,587,702
4605,2555,3668,3577,3144,4806,4423
4606,1213,2082,2076,2074,2716,2712
4607,572,713,1649,1907,2925,2325
4608,3088,3100,2874,4516,4561,4597
4609,3088,3100,2874,4516,4561,4608
4610,437,931,1243,1007,1495,1353
4611,581,771,1681,3370,3515,3172
4612,94,707,864,1489,1939,2087
4613,2238,2724,2657,2499,3426,3416
4614,2238,2724,2657,2499,3426,3416
4615,310,529,698,505,904,1180
4616,987,1232,1793,2645,2673,3970
4617,2555,3668,3577,3144,4806,4423
4618,953,1285,1781,1800,1775,2172
4619,255,294,388,664,722,1021
4620,143,840,1577,1426,1947,2265
4621,428,440,1786,1547,2928,3415
4622,206,300,1029,1992,1831,2166
4623,428,440,1786,1547,2928,3415
4624,223,877,1378,2174,2898,2497
4625,27,33,567,622,597,828
4626,1208,1352,1667,2036,2376,2503
4627,428,440,1786,1547,2928,3415
4628,223,877,1378,2174,2898,2497
4629,2555,3668,3577,3144,4806,4423
4630,223,877,1378,2174,2898,2497
4631,97,561,567,627,870,1725
4632,2238,2724,2657,2499,3426,3416
4633,596,1247,2071,2462,2472,2894
4634,3088,3100,2874,4516,4561,4608
4635,644,657,1581,2404,2489,2364
4636,987,1232,1793,2645,2673,3970
4637,687,982,3105,2998,4459,3626
4638,987,1232,1793,2645,2673,3970
4639,894,1636,1769,2155,2060,2336
4640,987,1232,1793,2645,2673,3970
4641,3088,3100,2874,4516,4561,4608
4642,428,440,940,1786,1547,2928
4643,209,1040,1496,2575,2429,3273
4644,181,370,418,810,999,1167
4645,1300,2049,1679,1884,2069,2229
4646,987,1232,1793,2645,2673,3970
4647,428,440,940,1786,1547,2928
4648,2555,3668,3577,3144,4806,4423
4649,903,2325,3657,3654,4299,3843
4650,402,582,634,692,2157,2487
4651,1213,2082,2076,2074,2716,2712
4652,3088,3100,2874,4516,4561,4608
4653,1424,1481,2045,2670,2728,3641
4654,160,1524,2028,2073,3018,2620
4655,1213,2082,2076,2074,2716,2712
4656,0,15,84,125,152,552
4657,1213,2082,2076,2074,2716,2712
4658,470,587,1257,1115,1565,1377
4659,40,143,1702,1426,2242,3126
4660,26,775,770,1063,1125,1296
4661,1061,1081,903,1461,1763,3045
4662,1213,2082,2076,2074,2716,2712
4663,2766,2125,2148,2748,3368,3677
4664,457,702,822,1448,1171,1712
4665,1730,2207,3115,2751,2927,3277
4666,8,55,69,174,176,237
4667,2555,3668,3577,3144,4806,4423
4668,1213,2082,2076,2074,2716,2712
4669,770,1125,1083,1612,1882,2286
4670,2555,3668,3577,3144,4806,4423
4671,2555,3668,3577,3144,4806,4423
4672,987,1232,1793,2645,2673,3970
4673,816,747,1234,1184,2341,3623
4674,1213,2082,2076,2074,2716,2712
4675,343,226,355,416,524,1876
4676,2555,3668,3577,3144,4806,4423
4677,2238,2724,2657,2499,3426,3416
4678,155,232,476,721,672,1288
4679,987,1232,1793,2645,2673,3970
4680,987,1232,1793,2645,2673,3970
4681,284,791,885,1723,1649,1675
4682,1213,2082,2076,2074,2716,2712
4683,538,887,1242,1671,2218,1239
4684,30,841,1029,1205,1667,1712
4685,2555,3668,3577,3144,4806,4423
4686,209,1040,1496,2575,2429,3273
4687,1722,2808,2737,2512,3200,2226
4688,340,1152,1324,2441,1941,3204
4689,1424,1481,2045,2670,2728,2907
4690,987,1232,1793,2645,2673,3970
4691,1213,2082,2076,2074,2716,2712
4692,1213,2082,2076,2074,2716,2712
4693,987,1232,1793,2645,2673,3970
4694,816,747,1234,1184,2341,3623
4695,1069,1526,1187,1272,2090,2427
4696,3088,3100,2874,4516,4561,4608
4697,1213,2082,2076,2074,2716,2712
4698,750,749,1553,1556,1575,2264
4699,2766,2125,2148,2748,3368,3677
4700,1154,1766,2346,3015,2705,3501
4701,209,1040,1496,2575,2429,3273
4702,1213,2082,2076,2074,2716,2712
4703,70,1406,1521,2291,3018,2319
4704,223,877,1378,2174,2898,2497
4705,753,825,933,1267,1505,1741
4706,557,715,885,1801,1829,2430
4707,1213,2082,2076,2074,2716,2712
4708,494,2785,2579,2852,2935,3363
4709,49,778,941,1395,2342,3142
4710,798,1002,1216,1795,1743,3074
4711,441,1057,1205,1513,2147,2880
4712,987,1232,1793,2645,2673,3970
4713,1213,2082,2076,2074,2716,2712
4714,1213,2082,2076,2074,2716,2712
4715,655,1061,903,1907,2325,2804
4716,1213,2082,2076,2074,2716,2712
4717,1213,2082,2076,2074,2716,2712
4718,160,1524,2028,2073,3018,2620
4719,1069,1526,1187,1272,2090,2427
4720,106,618,1112,1084,1332,2117
4721,160,1524,2028,2073,3018,2620
4722,726,2015,2267,1803,2761,2595
4723,454,448,780,1176,1858,1702
4724,2555,3668,3577,3144,4806,4423
4725,1213,2082,2076,2074,2716,2712
4726,1154,2157,2666,3802,4173,4328
4727,726,2015,2267,1803,2761,2595
4728,1213,2082,2076,2074,2716,2712
4729,2555,3668,3577,3144,4806,4423
4730,249,827,648,820,1209,1432
4731,65,128,417,924,910,1311
4732,2238,2724,2657,2499,3426,3416
4733,3088,3100,2874,4516,4561,4608
4734,58,492,711,1108,1080,2009
4735,223,877,1378,2174,2898,2497
4736,438,424,1294,1120,1772,1676
4737,1213,2082,2076,2074,2716,2712
4738,1213,2082,2076,2074,2716,2712
4739,2555,3668,3577,3144,4806,4423
4740,2238,2724,2657,2499,3426,3416
4741,1154,2157,2666,3802,4173,3675
4742,630,1300,2049,1679,3203,2655
4743,72,64,105,90,113,140
4744,791,872,3196,2390,2408,3231
4745,750,749,1553,1556,1575,2264
4746,2016,2015,2041,2042,2267,3428
4747,223,877,1378,2174,2898,2497
4748,97,320,310,584,698,901
4749,494,2785,2579,2852,2935,3363
4750,1413,1597,1773,1899,2382,2175
4751,226,355,416,524,1876,4407
4752,81,154,177,533,1394,1322
4753,210,319,573,1032,1134,1102
4754,223,877,1378,2174,2898,2497
4755,714,2452,2738,2148,2924,2869
4756,509,591,1182,1217,1373,1823
4757,441,1057,1212,1557,1289,1211
4758,3088,3100,2874,4516,4561,4608
4759,128,435,800,1311,1233,1262
4760,228,495,852,1118,1747,2647
4761,750,749,1553,1556,1575,2264
4762,2555,3668,3577,3144,4806,4423
4763,127,194,847,687,1033,1724
4764,1424,1481,2045,2670,2728,3641
4765,175,714,859,2000,2244,2148
4766,2238,2724,2657,2499,3426,3416
4767,30,226,841,1074,966,1208
4768,1717,1651,2041,2042,2194,3187
4769,95,153,906,1644,1618,1582
4770,780,848,1702,1472,1487,2394
4771,3088,3100,2874,4516,4561,4608
4772,1213,2082,2076,2074,2716,2712
4773,2238,2724,2657,2499,3426,3416
4774,109,683,596,772,1111,1279
4775,340,1152,1324,2441,1941,3204
4776,15,44,218,613,918,1283
4777,561,852,979,1000,1121,1725
4778,228,495,852,1118,1747,2647
4779,2238,2724,2657,2499,3426,3416
4780,209,1040,1496,2575,2429,3273
4781,2555,3668,3577,3144,4806,4423
4782,428,440,1786,1547,2928,3415
4783,2555,3668,3577,3144,4806,4423
4784,239,261,426,485,876,1480
4785,1213,2082,2076,2074,2716,2712
4786,5,31,36,37,139,242
4787,199,197,269,296,469,477
4788,1213,2082,2076,2074,2716,2712
4789,987,1232,1793,2645,2673,3970
4790,630,1300,2049,1679,3203,2655
4791,1213,2082,2076,2074,2716,2712
4792,687,982,3105,2998,4459,3626
4793,2238,2724,2657,2499,3426,3416
4794,239,261,426,485,876,1480
4795,1213,2082,2076,2074,2716,2712
4796,209,1040,1496,2575,2429,3273
4797,1213,2082,2076,2074,2716,2712
4798,25,84,145,152,179,938
4799,145,582,578,1154,2332,1986
4800,987,1232,1793,2645,2673,3970
4801,428,440,1786,1547,2928,3415
4802,1213,2082,2076,2074,2716,2712
4803,1676,1662,1667,1670,1671,1664
4804,428,440,1786,1547,2928,3415
4805,2555,3668,3577,3144,4806,4423
4806,2555,3668,3577,3144,4423,4823
4807,726,2015,2267,1803,2761,2595
4808,218,1893,1766,2666,3952,3802
4809,209,1040,1496,2575,2429,3273
4810,7,243,333,296,488,1214
4811,2555,3668,3577,3144,4806,4423
4812,1213,2082,2076,2074,2716,2712
4813,107,129,456,970,1054,1456
4814,644,657,1581,2404,2489,2364
4815,428,440,1786,1547,2928,3415
4816,1069,1526,1187,1272,2090,2427
4817,581,771,1681,3370,3515,3172
4818,106,618,1112,1084,1332,2117
4819,75,812,829,1243,1165,2218
4820,2555,3668,3577,3144,4806,4423
4821,770,2286,2073,2305,4134,3599
4822,683,772,1454,2102,3348,4115
4823,2555,3668,3577,3144,4806,4423
4824,2780,2071,2472,2819,2327,2894
4825,226,355,416,524,1876,4407
4826,3088,3100,2874,4516,4561,4608
4827,1238,1310,1595,1930,2438,2499
4828,2555,3668,3577,3144,4806,4423
4829,58,492,711,1108,2009,4025
4830,2555,3668,3577,3144,4806,4423
4831,610,1083,1434,1609,1296,1751
4832,1213,2082,2076,2074,2716,2712
4833,3088,3100,2874,4516,4561,4608
4834,697,892,1437,1670,1864,2247
4835,417,910,1120,1676,1874,1976
4836,987,1232,1793,2645,2673,3970
4837,630,1300,2049,1679,3203,2655
4838,987,1232,1793,2645,2673,3970
4839,425,588,958,1340,2134,2032
4840,1943,1758,2099,3055,2841,2592
4841,1382,1053,1674,2581,2520,2501
4842,1213,2082,2076,2074,2716,2712
4843,697,892,1437,1670,1864,2247
4844,189,199,338,275,283,344
4845,53,54,138,235,305,432
4846,3088,3100,2874,4516,4561,4608
4847,239,261,426,485,876,1480
4848,428,440,1786,1547,2928,3415
4849,1213,2082,2076,2074,2716,2712
4850,206,196,1817,1700,1831,2599
4851,1213,2082,2076,2074,2716,2712
4852,157,937,1125,1602,1001,1093
4853,634,692,2441,2487,3802,4700
4854,1213,2082,2076,2074,2716,2712
4855,240,394,733,1097,2118,3563
4856,1413,1597,1773,1899,2382,2175
4857,2238,2724,2657,2499,3426,3416
4858,1213,2082,2076,2074,2716,2712
4859,644,657,1581,2404,2489,2364
4860,106,618,1112,1084,1332,2117
4861,1213,2082,2076,2074,2716,2712
4862,697,892,1437,1670,1864,2247
4863,987,1232,1793,2645,2673,3970
4864,58,492,711,1108,1080,2009
4865,1213,2082,2076,2074,2716,2712
4866,683,772,2102,3348,4115,4310
4867,2555,3668,3577,3144,4806,4423
4868,223,877,1378,2174,2898,2497
4869,2238,2724,2657,2499,3426,3416
4870,750,749,1553,1556,1575,2264
4871,72,100,105,90,112,113
4872,470,587,1143,1257,1115,1565
4873,879,855,1652,1945,1674,1925
4874,168,1177,1457,1484,2214,2212
4875,320,310,698,803,1180,1326
4876,2238,2724,2657,2499,3426,3416
4877,204,376,823,1127,1321,2354
4878,1135,1130,1375,2239,2651,3618
4879,1213,2082,2076,2074,2716,2712
4880,714,859,2000,1867,2924,3749
4881,726,2015,2267,1803,2761,2595
4882,441,457,1212,1448,1484,1712
4883,454,448,780,1176,1858,1702
4884,1213,2082,2076,2074,2716,2712
4885,160,1524,2028,2073,3018,2620
4886,2238,2724,2657,2499,3426,3416
4887,428,440,1786,1547,2928,3415
4888,726,2015,2267,1803,2761,2595
4889,209,1040,1496,2575,2429,3273
4890,987,1232,1793,2645,2673,3970
4891,209,1040,1496,2575,2429,3273
4892,714,2244,1490,2148,2924,3213
4893,362,562,840,1820,2707,2152
4894,683,772,2102,3348,4115,4310
4895,987,1232,1793,2645,2673,3970
4896,362,562,840,1820,2707,2152
4897,953,1285,1781,1800,1775,2172
4898,987,1232,1793,2645,2673,3970
4899,1382,1053,1674,2581,2520,2501
4900,470,587,1143,1257,1115,1565
4901,903,2325,3657,3654,4299,3843
4902,3088,3100,2874,4516,4561,4608
4903,1213,2082,2076,2074,2716,2712
4904,428,440,1786,1547,2928,3415
4905,284,791,885,1723,1649,1675
4906,76,793,1050,1091,1708,1142
4907,428,440,1786,1547,2928,3415
4908,2555,3668,3577,3144,4806,4423
4909,428,440,1786,1547,2928,3415
4910,1135,1130,1375,2239,2651,3618
4911,1382,1053,1674,2581,2520,2501
4912,697,892,1437,1670,1864,2247
4913,223,877,1378,2174,2898,2497
4914,2238,2724,2657,2499,3426,3416
4915,987,1232,1793,2645,2673,3970
4916,987,1232,1793,2645,2673,3970
4917,1382,1053,1674,2581,2520,2501
4918,30,226,841,1074,966,1208
4919,428,440,940,1786,1547,2928
4920,3088,3100,2874,4516,4561,4608
4921,852,946,1198,1107,979,2075
4922,2555,3668,3577,3144,4806,4423
4923,1069,1526,1187,1272,2090,2427
4924,272,656,926,816,2676,2688
4925,1213,2082,2076,2074,2716,2712
4926,428,440,940,1786,1547,2928
4927,228,495,852,1118,1747,2647
4928,2,363,639,992,1619,2092
4929,987,1232,1793,2645,2673,3970
4930,1424,1481,2045,2670,2728,3641
4931,157,937,1722,2808,2737,3200
4932,3088,3100,2874,4516,4561,4608
4933,750,749,1553,1556,1575,2264
4934,987,1232,1793,2645,2673,3970
4935,358,679,1133,1826,2121,2842
4936,683,772,1454,2102,3348,4115
4937,428,440,1786,1547,2928,3415
4938,1213,2082,2076,2074,2716,2712
4939,428,440,1786,1547,2928,3415
4940,1676,1662,1667,1670,1671,1664
4941,2555,3668,3577,3144,4806,4423
4942,2555,3668,3577,3144,4806,4423
4943,2238,2724,2657,2499,3426,3416
4944,428,440,1786,1547,2928,3415
4945,260,788,563,557,882,831
4946,255,294,388,664,722,1021
4947,987,1232,1793,2645,2673,3970
4948,1213,2082,2076,2074,2716,2712
4949,223,877,1378,2174,2898,2497
4950,1154,2157,2666,3802,4173,3675
4951,1213,2082,2076,2074,2716,2712
4952,650,956,1785,1619,1949,2208
4953,1213,2082,2076,2074,2716,2712
4954,136,1337,1569,1333,1871,2896
4955,987,1232,1793,2645,2673,3970
4956,67,595,916,1668,1647,2246
4957,551,811,921,1071,1359,1821
4958,726,1044,1372,1878,2793,2792
4959,2785,2852,2710,2485,2935,3363
4960,1676,1662,1667,1670,1671,1664
4961,2555,3668,3577,3144,4806,4423
4962,449,787,753,825,762,997
4963,1213,2082,2076,2074,2716,2712
4964,630,1300,2049,1679,3203,2655
4965,41,1290,1511,1507,2433,1905
4966,1213,2082,2076,2074,2716,2712
4967,987,1232,1793,2645,2673,3970
4968,687,982,3105,2998,4459,3626
4969,715,885,1389,1829,2430,2918
4970,987,1232,1793,2645,2673,3970
4971,791,1437,1374,3196,2390,2408
4972,340,1152,1324,2441,1941,3204
4973,816,747,1234,1184,2341,3992
4974,2555,3668,3577,3144,4806,4423
4975,2,992,1785,1619,1929,2092
4976,95,153,906,1644,1618,1582
4977,106,618,1112,1084,1332,2117
4978,1158,1608,1835,2514,2519,3650
4979,1154,2157,2666,3802,4173,3675
4980,538,887,1242,1671,2218,1239
4981,1763,2912,2852,2710,2485,2935
4982,726,1044,1372,1878,2793,2792
4983,274,273,566,498,773,765
4984,2555,3668,3577,3144,4806,4423
4985,697,892,1437,1670,1864,2247
4986,428,440,1786,1547,2928,3415
4987,2555,3668,3577,3144,4806,4423
4988,2555,3668,3577,3144,4806,4423
4989,32,860,2243,2205,2462,2491
4990,1213,2082,2076,2074,2716,2712
4991,1213,2082,2076,2074,2716,2712
4992,644,657,1581,2404,2489,2364
4993,1213,2082,2076,2074,2716,2712
4994,2555,3668,3577,3144,4806,4423
4995,1291,1284,1582,1814,2050,3365
4996,223,877,1378,2174,2898,2497
4997,1213,2082,2076,2074,2716,2712
4998,408,982,1496,1560,2127,2575
